Date,Code,Description,Unit of Measure,Value
1999/10,KBP5356M,London gold price in rand,[object Object],1895.59
1999/11,KBP5356M,London gold price in rand,[object Object],1799.41
1999/12,KBP5356M,London gold price in rand,[object Object],1742.62
2000/01,KBP5356M,London gold price in rand,[object Object],1740.25
2000/02,KBP5356M,London gold price in rand,[object Object],1897.28
2000/03,KBP5356M,London gold price in rand,[object Object],1851.94
2000/04,KBP5356M,London gold price in rand,[object Object],1853.29
2000/05,KBP5356M,London gold price in rand,[object Object],1931.31
2000/06,KBP5356M,London gold price in rand,[object Object],1972.96
2000/07,KBP5356M,London gold price in rand,[object Object],1938.97
2000/08,KBP5356M,London gold price in rand,[object Object],1907.45
2000/09,KBP5356M,London gold price in rand,[object Object],1957.90
2000/10,KBP5356M,London gold price in rand,[object Object],2018.84
2000/11,KBP5356M,London gold price in rand,[object Object],2043.34
2000/12,KBP5356M,London gold price in rand,[object Object],2076.57
2001/01,KBP5356M,London gold price in rand,[object Object],2067.31
2001/02,KBP5356M,London gold price in rand,[object Object],2044.63
2001/03,KBP5356M,London gold price in rand,[object Object],2071.23
2001/04,KBP5356M,London gold price in rand,[object Object],2097.81
2001/05,KBP5356M,London gold price in rand,[object Object],2171.93
2001/06,KBP5356M,London gold price in rand,[object Object],2176.59
2001/07,KBP5356M,London gold price in rand,[object Object],2192.30
2001/08,KBP5356M,London gold price in rand,[object Object],2267.14
2001/09,KBP5356M,London gold price in rand,[object Object],2444.64
2001/10,KBP5356M,London gold price in rand,[object Object],2626.42
2001/11,KBP5356M,London gold price in rand,[object Object],2687.51
2001/12,KBP5356M,London gold price in rand,[object Object],3210.66
2002/01,KBP5356M,London gold price in rand,[object Object],3255.06
2002/02,KBP5356M,London gold price in rand,[object Object],3386.57
2002/03,KBP5356M,London gold price in rand,[object Object],3378.50
2002/04,KBP5356M,London gold price in rand,[object Object],3341.38
2002/05,KBP5356M,London gold price in rand,[object Object],3181.46
2002/06,KBP5356M,London gold price in rand,[object Object],3257.88
2002/07,KBP5356M,London gold price in rand,[object Object],3155.01
2002/08,KBP5356M,London gold price in rand,[object Object],3271.62
2002/09,KBP5356M,London gold price in rand,[object Object],3367.77
2002/10,KBP5356M,London gold price in rand,[object Object],3257.83
2002/11,KBP5356M,London gold price in rand,[object Object],3072.88
2002/12,KBP5356M,London gold price in rand,[object Object],2981.66
2003/01,KBP5356M,London gold price in rand,[object Object],3098.83
2003/02,KBP5356M,London gold price in rand,[object Object],2980.34
2003/03,KBP5356M,London gold price in rand,[object Object],2745.39
2003/04,KBP5356M,London gold price in rand,[object Object],2517.29
2003/05,KBP5356M,London gold price in rand,[object Object],2725.26
2003/06,KBP5356M,London gold price in rand,[object Object],2812.26
2003/07,KBP5356M,London gold price in rand,[object Object],2648.86
2003/08,KBP5356M,London gold price in rand,[object Object],2654.83
2003/09,KBP5356M,London gold price in rand,[object Object],2767.80
2003/10,KBP5356M,London gold price in rand,[object Object],2642.02
2003/11,KBP5356M,London gold price in rand,[object Object],2627.20
2003/12,KBP5356M,London gold price in rand,[object Object],2659.55
2004/01,KBP5356M,London gold price in rand,[object Object],2889.22
2004/02,KBP5356M,London gold price in rand,[object Object],2738.45
2004/03,KBP5356M,London gold price in rand,[object Object],2686.45
2004/04,KBP5356M,London gold price in rand,[object Object],2651.85
2004/05,KBP5356M,London gold price in rand,[object Object],2603.78
2004/06,KBP5356M,London gold price in rand,[object Object],2511.73
2004/07,KBP5356M,London gold price in rand,[object Object],2436.51
2004/08,KBP5356M,London gold price in rand,[object Object],2598.15
2004/09,KBP5356M,London gold price in rand,[object Object],2650.95
2004/10,KBP5356M,London gold price in rand,[object Object],2684.10
2004/11,KBP5356M,London gold price in rand,[object Object],2655.08
2004/12,KBP5356M,London gold price in rand,[object Object],2538.95
2005/01,KBP5356M,London gold price in rand,[object Object],2520.72
2005/02,KBP5356M,London gold price in rand,[object Object],2539.61
2005/03,KBP5356M,London gold price in rand,[object Object],2604.42
2005/04,KBP5356M,London gold price in rand,[object Object],2634.98
2005/05,KBP5356M,London gold price in rand,[object Object],2670.92
2005/06,KBP5356M,London gold price in rand,[object Object],2901.00
2005/07,KBP5356M,London gold price in rand,[object Object],2838.40
2005/08,KBP5356M,London gold price in rand,[object Object],2821.76
2005/09,KBP5356M,London gold price in rand,[object Object],2889.56
2005/10,KBP5356M,London gold price in rand,[object Object],3081.93
2005/11,KBP5356M,London gold price in rand,[object Object],3164.21
2005/12,KBP5356M,London gold price in rand,[object Object],3230.90
2006/01,KBP5356M,London gold price in rand,[object Object],3332.60
2006/02,KBP5356M,London gold price in rand,[object Object],3388.09
2006/03,KBP5356M,London gold price in rand,[object Object],3470.55
2006/04,KBP5356M,London gold price in rand,[object Object],3696.28
2006/05,KBP5356M,London gold price in rand,[object Object],4253.10
2006/06,KBP5356M,London gold price in rand,[object Object],4161.33
2006/07,KBP5356M,London gold price in rand,[object Object],4471.99
2006/08,KBP5356M,London gold price in rand,[object Object],4370.74
2006/09,KBP5356M,London gold price in rand,[object Object],4440.30
2006/10,KBP5356M,London gold price in rand,[object Object],4467.59
2006/11,KBP5356M,London gold price in rand,[object Object],4543.41
2006/12,KBP5356M,London gold price in rand,[object Object],4419.08
2007/01,KBP5356M,London gold price in rand,[object Object],4526.29
2007/02,KBP5356M,London gold price in rand,[object Object],4757.17
2007/03,KBP5356M,London gold price in rand,[object Object],4804.47
2007/04,KBP5356M,London gold price in rand,[object Object],4815.15
2007/05,KBP5356M,London gold price in rand,[object Object],4672.12
2007/06,KBP5356M,London gold price in rand,[object Object],4680.92
2007/07,KBP5356M,London gold price in rand,[object Object],4624.46
2007/08,KBP5356M,London gold price in rand,[object Object],4791.73
2007/09,KBP5356M,London gold price in rand,[object Object],5039.53
2007/10,KBP5356M,London gold price in rand,[object Object],5088.38
2007/11,KBP5356M,London gold price in rand,[object Object],5404.88
2007/12,KBP5356M,London gold price in rand,[object Object],5483.85
2008/01,KBP5356M,London gold price in rand,[object Object],6210.21
2008/02,KBP5356M,London gold price in rand,[object Object],7044.25
2008/03,KBP5356M,London gold price in rand,[object Object],7702.20
2008/04,KBP5356M,London gold price in rand,[object Object],7079.40
2008/05,KBP5356M,London gold price in rand,[object Object],6771.98
2008/06,KBP5356M,London gold price in rand,[object Object],7044.82
2008/07,KBP5356M,London gold price in rand,[object Object],7147.26
2008/08,KBP5356M,London gold price in rand,[object Object],6401.91
2008/09,KBP5356M,London gold price in rand,[object Object],6617.04
2008/10,KBP5356M,London gold price in rand,[object Object],7801.98
2008/11,KBP5356M,London gold price in rand,[object Object],7670.43
2008/12,KBP5356M,London gold price in rand,[object Object],8136.39
2009/01,KBP5356M,London gold price in rand,[object Object],8469.55
2009/02,KBP5356M,London gold price in rand,[object Object],9380.23
2009/03,KBP5356M,London gold price in rand,[object Object],9150.94
2009/04,KBP5356M,London gold price in rand,[object Object],7953.07
2009/05,KBP5356M,London gold price in rand,[object Object],7758.46
2009/06,KBP5356M,London gold price in rand,[object Object],7574.89
2009/07,KBP5356M,London gold price in rand,[object Object],7406.21
2009/08,KBP5356M,London gold price in rand,[object Object],7517.59
2009/09,KBP5356M,London gold price in rand,[object Object],7449.17
2009/10,KBP5356M,London gold price in rand,[object Object],7772.73
2009/11,KBP5356M,London gold price in rand,[object Object],8421.10
2009/12,KBP5356M,London gold price in rand,[object Object],8429.32
2010/01,KBP5356M,London gold price in rand,[object Object],8300.61
2010/02,KBP5356M,London gold price in rand,[object Object],8376.53
2010/03,KBP5356M,London gold price in rand,[object Object],8237.87
2010/04,KBP5356M,London gold price in rand,[object Object],8417.76
2010/05,KBP5356M,London gold price in rand,[object Object],9161.82
2010/06,KBP5356M,London gold price in rand,[object Object],9391.35
2010/07,KBP5356M,London gold price in rand,[object Object],8984.65
2010/08,KBP5356M,London gold price in rand,[object Object],8837.42
2010/09,KBP5356M,London gold price in rand,[object Object],9006.13
2010/10,KBP5356M,London gold price in rand,[object Object],9226.64
2010/11,KBP5356M,London gold price in rand,[object Object],9496.92
2010/12,KBP5356M,London gold price in rand,[object Object],9459.70
2011/01,KBP5356M,London gold price in rand,[object Object],9424.13
2011/02,KBP5356M,London gold price in rand,[object Object],9864.55
2011/03,KBP5356M,London gold price in rand,[object Object],9838.83
2011/04,KBP5356M,London gold price in rand,[object Object],9932.38
2011/05,KBP5356M,London gold price in rand,[object Object],10399.25
2011/06,KBP5356M,London gold price in rand,[object Object],10385.43
2011/07,KBP5356M,London gold price in rand,[object Object],10679.20
2011/08,KBP5356M,London gold price in rand,[object Object],12445.91
2011/09,KBP5356M,London gold price in rand,[object Object],13400.46
2011/10,KBP5356M,London gold price in rand,[object Object],13305.22
2011/11,KBP5356M,London gold price in rand,[object Object],14169.44
2011/12,KBP5356M,London gold price in rand,[object Object],13499.98
2012/01,KBP5356M,London gold price in rand,[object Object],13267.70
2012/02,KBP5356M,London gold price in rand,[object Object],13349.17
2012/03,KBP5356M,London gold price in rand,[object Object],12752.50
2012/04,KBP5356M,London gold price in rand,[object Object],12914.00
2012/05,KBP5356M,London gold price in rand,[object Object],12958.85
2012/06,KBP5356M,London gold price in rand,[object Object],13370.04
2012/07,KBP5356M,London gold price in rand,[object Object],13148.99
2012/08,KBP5356M,London gold price in rand,[object Object],13484.40
2012/09,KBP5356M,London gold price in rand,[object Object],14424.75
2012/10,KBP5356M,London gold price in rand,[object Object],15103.51
2012/11,KBP5356M,London gold price in rand,[object Object],15184.07
2012/12,KBP5356M,London gold price in rand,[object Object],14552.95
2013/01,KBP5356M,London gold price in rand,[object Object],14712.85
2013/02,KBP5356M,London gold price in rand,[object Object],14493.71
2013/03,KBP5356M,London gold price in rand,[object Object],14620.36
2013/04,KBP5356M,London gold price in rand,[object Object],13525.66
2013/05,KBP5356M,London gold price in rand,[object Object],13247.16
2013/06,KBP5356M,London gold price in rand,[object Object],13415.12
2013/07,KBP5356M,London gold price in rand,[object Object],12747.70
2013/08,KBP5356M,London gold price in rand,[object Object],13618.82
2013/09,KBP5356M,London gold price in rand,[object Object],13470.88
2013/10,KBP5356M,London gold price in rand,[object Object],13034.22
2013/11,KBP5356M,London gold price in rand,[object Object],13030.19
2013/12,KBP5356M,London gold price in rand,[object Object],12683.89
2014/01,KBP5356M,London gold price in rand,[object Object],13545.56
2014/02,KBP5356M,London gold price in rand,[object Object],14255.49
2014/03,KBP5356M,London gold price in rand,[object Object],14351.25
2014/04,KBP5356M,London gold price in rand,[object Object],13716.35
2014/05,KBP5356M,London gold price in rand,[object Object],13402.57
2014/06,KBP5356M,London gold price in rand,[object Object],13648.93
2014/07,KBP5356M,London gold price in rand,[object Object],13992.97
2014/08,KBP5356M,London gold price in rand,[object Object],13814.61
2014/09,KBP5356M,London gold price in rand,[object Object],13609.16
2014/10,KBP5356M,London gold price in rand,[object Object],13536.51
2014/11,KBP5356M,London gold price in rand,[object Object],13046.31
2014/12,KBP5356M,London gold price in rand,[object Object],13779.73
2015/01,KBP5356M,London gold price in rand,[object Object],14476.75
2015/02,KBP5356M,London gold price in rand,[object Object],14249.38
2015/03,KBP5356M,London gold price in rand,[object Object],14244.40
2015/04,KBP5356M,London gold price in rand,[object Object],14389.94
2015/05,KBP5356M,London gold price in rand,[object Object],14346.92
2015/06,KBP5356M,London gold price in rand,[object Object],14533.83
2015/07,KBP5356M,London gold price in rand,[object Object],14084.36
2015/08,KBP5356M,London gold price in rand,[object Object],14464.45
2015/09,KBP5356M,London gold price in rand,[object Object],15327.51
2015/10,KBP5356M,London gold price in rand,[object Object],15652.11
2015/11,KBP5356M,London gold price in rand,[object Object],15369.55
2015/12,KBP5356M,London gold price in rand,[object Object],16032.24
2016/01,KBP5356M,London gold price in rand,[object Object],17927.46
2016/02,KBP5356M,London gold price in rand,[object Object],18876.76
2016/03,KBP5356M,London gold price in rand,[object Object],19237.54
2016/04,KBP5356M,London gold price in rand,[object Object],18152.63
2016/05,KBP5356M,London gold price in rand,[object Object],19375.30
2016/06,KBP5356M,London gold price in rand,[object Object],19134.73
2016/07,KBP5356M,London gold price in rand,[object Object],19279.89
2016/08,KBP5356M,London gold price in rand,[object Object],18432.29
2016/09,KBP5356M,London gold price in rand,[object Object],18622.57
2016/10,KBP5356M,London gold price in rand,[object Object],17659.86
2016/11,KBP5356M,London gold price in rand,[object Object],17260.73
2016/12,KBP5356M,London gold price in rand,[object Object],15955.74
2017/01,KBP5356M,London gold price in rand,[object Object],16176.18
2017/02,KBP5356M,London gold price in rand,[object Object],16288.38
2017/03,KBP5356M,London gold price in rand,[object Object],15929.36
2017/04,KBP5356M,London gold price in rand,[object Object],17051.58
2017/05,KBP5356M,London gold price in rand,[object Object],16517.90
2017/06,KBP5356M,London gold price in rand,[object Object],16282.08
2017/07,KBP5356M,London gold price in rand,[object Object],16255.98
2017/08,KBP5356M,London gold price in rand,[object Object],16969.23
2017/09,KBP5356M,London gold price in rand,[object Object],17316.64
2017/10,KBP5356M,London gold price in rand,[object Object],17554.58
2017/11,KBP5356M,London gold price in rand,[object Object],18065.28
2017/12,KBP5356M,London gold price in rand,[object Object],16639.40
2018/01,KBP5356M,London gold price in rand,[object Object],16263.27
2018/02,KBP5356M,London gold price in rand,[object Object],15758.90
2018/03,KBP5356M,London gold price in rand,[object Object],15695.00
2018/04,KBP5356M,London gold price in rand,[object Object],16295.29
2018/05,KBP5356M,London gold price in rand,[object Object],16349.56
2018/06,KBP5356M,London gold price in rand,[object Object],17054.95
2018/07,KBP5356M,London gold price in rand,[object Object],16593.30
2018/08,KBP5356M,London gold price in rand,[object Object],17043.73
2018/09,KBP5356M,London gold price in rand,[object Object],17751.44
2018/10,KBP5356M,London gold price in rand,[object Object],17616.49
2018/11,KBP5356M,London gold price in rand,[object Object],17169.28
2018/12,KBP5356M,London gold price in rand,[object Object],17759.42
2019/01,KBP5356M,London gold price in rand,[object Object],17890.09
2019/02,KBP5356M,London gold price in rand,[object Object],18243.85
2019/03,KBP5356M,London gold price in rand,[object Object],18716.85
2019/04,KBP5356M,London gold price in rand,[object Object],18215.73
2019/05,KBP5356M,London gold price in rand,[object Object],18521.21
2019/06,KBP5356M,London gold price in rand,[object Object],19808.54
2019/07,KBP5356M,London gold price in rand,[object Object],19916.11
2019/08,KBP5356M,London gold price in rand,[object Object],22687.89
2019/09,KBP5356M,London gold price in rand,[object Object],22416.20
2019/10,KBP5356M,London gold price in rand,[object Object],22316.37
2019/11,KBP5356M,London gold price in rand,[object Object],21762.05
2019/12,KBP5356M,London gold price in rand,[object Object],21356.09
2020/01,KBP5356M,London gold price in rand,[object Object],22777.86
2020/02,KBP5356M,London gold price in rand,[object Object],23998.79
2020/03,KBP5356M,London gold price in rand,[object Object],26517.46
2020/04,KBP5356M,London gold price in rand,[object Object],31180.15
2020/05,KBP5356M,London gold price in rand,[object Object],31115.30
2020/06,KBP5356M,London gold price in rand,[object Object],29688.37
2020/07,KBP5356M,London gold price in rand,[object Object],30858.43
2020/08,KBP5356M,London gold price in rand,[object Object],33859.76
2020/09,KBP5356M,London gold price in rand,[object Object],32213.10
2020/10,KBP5356M,London gold price in rand,[object Object],31241.21
2020/11,KBP5356M,London gold price in rand,[object Object],29028.96
2020/12,KBP5356M,London gold price in rand,[object Object],27644.87
2021/01,KBP5356M,London gold price in rand,[object Object],28253.92
2021/02,KBP5356M,London gold price in rand,[object Object],26734.53
2021/03,KBP5356M,London gold price in rand,[object Object],25784.73
2021/04,KBP5356M,London gold price in rand,[object Object],25348.12
2021/05,KBP5356M,London gold price in rand,[object Object],25953.06
2021/06,KBP5356M,London gold price in rand,[object Object],25513.10
2021/07,KBP5356M,London gold price in rand,[object Object],26251.82
2021/08,KBP5356M,London gold price in rand,[object Object],26405.02
2021/09,KBP5356M,London gold price in rand,[object Object],25900.82
2021/10,KBP5356M,London gold price in rand,[object Object],26423.12
2021/11,KBP5356M,London gold price in rand,[object Object],28282.72
2021/12,KBP5356M,London gold price in rand,[object Object],28405.00
2022/01,KBP5356M,London gold price in rand,[object Object],28108.80
2022/02,KBP5356M,London gold price in rand,[object Object],28284.55
2022/03,KBP5356M,London gold price in rand,[object Object],29188.48
2022/04,KBP5356M,London gold price in rand,[object Object],29032.19
2022/05,KBP5356M,London gold price in rand,[object Object],29290.55
2022/06,KBP5356M,London gold price in rand,[object Object],29006.05
2022/07,KBP5356M,London gold price in rand,[object Object],29284.87
2022/08,KBP5356M,London gold price in rand,[object Object],29442.73
2022/09,KBP5356M,London gold price in rand,[object Object],29594.08
2022/10,KBP5356M,London gold price in rand,[object Object],30175.54
2022/11,KBP5356M,London gold price in rand,[object Object],30147.22
2022/12,KBP5356M,London gold price in rand,[object Object],31052.11
2023/01,KBP5356M,London gold price in rand,[object Object],32474.17
2023/02,KBP5356M,London gold price in rand,[object Object],33209.40
2023/03,KBP5356M,London gold price in rand,[object Object],34812.78
2023/04,KBP5356M,London gold price in rand,[object Object],36321.64
2023/05,KBP5356M,London gold price in rand,[object Object],37989.29
2023/06,KBP5356M,London gold price in rand,[object Object],36407.98
2023/07,KBP5356M,London gold price in rand,[object Object],35436.90
2023/08,KBP5356M,London gold price in rand,[object Object],35967.45
2023/09,KBP5356M,London gold price in rand,[object Object],36409.96
2023/10,KBP5356M,London gold price in rand,[object Object],36397.25
2023/11,KBP5356M,London gold price in rand,[object Object],36792.07
2023/12,KBP5356M,London gold price in rand,[object Object],37920.01
2024/01,KBP5356M,London gold price in rand,[object Object],38254.24
2024/02,KBP5356M,London gold price in rand,[object Object],38508.56
2024/03,KBP5356M,London gold price in rand,[object Object],40664.00
2024/04,KBP5356M,London gold price in rand,[object Object],44106.75
2024/05,KBP5356M,London gold price in rand,[object Object],43262.38
2024/06,KBP5356M,London gold price in rand,[object Object],42851.50
2024/07,KBP5356M,London gold price in rand,[object Object],43672.87
2024/08,KBP5356M,London gold price in rand,[object Object],44558.62
2024/09,KBP5356M,London gold price in rand,[object Object],45090.14
2024/10,KBP5356M,London gold price in rand,[object Object],47308.41
2024/11,KBP5356M,London gold price in rand,[object Object],47545.52
2024/12,KBP5356M,London gold price in rand,[object Object],48073.87
2025/01,KBP5356M,London gold price in rand,[object Object],50623.31
2025/02,KBP5356M,London gold price in rand,[object Object],53547.67
2025/03,KBP5356M,London gold price in rand,[object Object],54496.05
2025/04,KBP5356M,London gold price in rand,[object Object],60620.23
2025/05,KBP5356M,London gold price in rand,[object Object],59414.19
