Date,Code,Description,Unit of Measure,Value
2017/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,120.1
2018/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,122.7
2018/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,120.6
2018/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,112.8
2018/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,119.7
2018/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,121.1
2018/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,115.7
2018/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,115.6
2018/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,110.6
2018/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,106.1
2018/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,108.3
2018/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,103.0
2018/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,84.0
2019/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,94.4
2019/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,94.8
2019/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,92.0
2019/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,97.1
2019/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,92.1
2019/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,98.2
2019/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,100.3
2019/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,104.1
2019/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,104.3
2019/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,106.2
2019/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,107.3
2019/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,106.2
2020/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,99.5
2020/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,106.9
2020/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,99.6
2020/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,38.0
2020/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,73.3
2020/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,82.9
2020/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.7
2020/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,87.6
2020/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,103.4
2020/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,100.6
2020/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,99.4
2020/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,107.2
2021/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,84.8
2021/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,97.3
2021/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,108.8
2021/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,103.9
2021/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,104.9
2021/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,103.2
2021/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,102.4
2021/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,102.3
2021/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,99.1
2021/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,96.0
2021/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,97.9
2021/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,92.2
2022/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,91.2
2022/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.1
2022/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,78.3
2022/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,75.7
2022/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,76.5
2022/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,75.5
2022/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,84.0
2022/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,88.3
2022/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,88.0
2022/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,89.7
2022/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,93.9
2022/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.7
2023/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,95.4
2023/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,92.4
2023/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,94.4
2023/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,92.8
2023/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,95.6
2023/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,94.4
2023/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.9
2023/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,89.1
2023/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,88.2
2023/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.9
2023/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,91.2
2023/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,88.4
2024/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,82.9
2024/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,88.6
2024/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.3
2024/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,90.4
2024/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,86.8
2024/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,82.8
2024/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,87.6
2024/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,85.3
2024/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,85.2
2024/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,87.2
2024/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,80.7
2024/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,81.4
2025/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,83.7
2025/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,82.0
2025/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,80.4
2025/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,87.7
