Date,Code,Description,Unit of Measure,Value
2015/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,651880
2015/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,713893
2016/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,725208
2016/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,734635
2016/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,688945
2016/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,661266
2016/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,725628
2016/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,683850
2016/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,653001
2016/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,664283
2016/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,655369
2016/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,648344
2016/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,658498
2016/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,647824
2017/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,627444
2017/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,608401
2017/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,618254
2017/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,618010
2017/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,620237
2017/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,618374
2017/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,612789
2017/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,613415
2017/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,666634
2017/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,689287
2017/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,684775
2017/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,624777
2018/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,598367
2018/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,588070
2018/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,593068
2018/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,615809
2018/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,643265
2018/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,696420
2018/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,660863
2018/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,733604
2018/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,714696
2018/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,741663
2018/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,697322
2018/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,742333
2019/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,674849
2019/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,709491
2019/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,719653
2019/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,708101
2019/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,709400
2019/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,705699
2019/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,702663
2019/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,761138
2019/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,834219
2019/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,826601
2019/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,804262
2019/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,772109
2020/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,814047
2020/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,850515
2020/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,937616
2020/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,956972
2020/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,922735
2020/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,906785
2020/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,982221
2020/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,931216
2020/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,916395
2020/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,872086
2020/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,821088
2020/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,807615
2021/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,822270
2021/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,804444
2021/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,783990
2021/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,772455
2021/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,745490
2021/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,778404
2021/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,792482
2021/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,849252
2021/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,865055
2021/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,874790
2021/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,923662
2021/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,915424
2022/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,890582
2022/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,887886
2022/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,847792
2022/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,953975
2022/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,926475
2022/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,963943
2022/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,983112
2022/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1018340
2022/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1058835
2022/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1078623
2022/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1014450
2022/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1029010
2023/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1080051
2023/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1124702
2023/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1099223
2023/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1132635
2023/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1213149
2023/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1166522
2023/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1103268
2023/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1164327
2023/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1152502
2023/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1141302
2023/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1163787
2023/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1157582
2024/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1147181
2024/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1187419
2024/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1185629
2024/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1157580
2024/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1160761
2024/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1129996
2024/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1135399
2024/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1113977
2024/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1093256
2024/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1111075
2024/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1189134
2024/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,1226685
